,Mesa_Negligent,damages,Liability,gender,damages_word,Scenario,Dunn_negligent,perc_calc,Start Date,End Date,mm_perc,Discounted_damages,winrate_percentage,Discounted_damages_mean,Discounted_damages_median,Discounted_damages_sd,Discounted_damages_mean1,Discounted_damages_median1,Discounted_damages_sd1
336,No,0.0,0,Female,0,5,,0.0,2017-10-02 04:07:00,2017-10-02 04:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
337,No,0.0,0,Male,0,5,,0.0,2017-10-02 07:09:00,2017-10-02 07:32:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
338,No,0.0,0,Male,0,5,,0.0,2017-10-02 14:02:00,2017-10-02 14:21:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
339,No,0.0,0,Male,0,5,,0.0,2017-10-02 16:07:00,2017-10-02 16:29:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
340,No,0.0,0,Female,0,5,,0.0,2017-10-02 20:47:00,2017-10-02 21:14:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
341,No,0.0,0,Female,0,5,,0.0,2017-10-03 07:27:00,2017-10-03 07:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
342,No,0.0,0,Female,0,5,,0.0,2017-10-03 07:32:00,2017-10-03 07:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
343,No,0.0,0,Female,0,5,,0.0,2017-10-03 09:35:00,2017-10-03 09:57:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
344,No,0.0,0,Female,0,5,,0.0,2017-10-03 13:01:00,2017-10-03 13:22:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
345,No,0.0,0,Female,0,5,,0.0,2017-10-04 08:03:00,2017-10-04 08:24:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
346,No,0.0,0,Female,0,5,,0.0,2017-10-04 09:23:00,2017-10-04 09:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
347,No,0.0,0,Male,0,5,,0.0,2017-10-04 15:30:00,2017-10-04 15:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
348,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:24:00,2017-10-05 17:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
349,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:25:00,2017-10-05 17:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
350,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:24:00,2017-10-05 17:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
351,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:25:00,2017-10-05 17:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
352,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:30:00,2017-10-05 17:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
353,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:28:00,2017-10-05 17:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
354,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:28:00,2017-10-05 17:51:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
355,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:23:00,2017-10-05 17:51:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
356,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:28:00,2017-10-05 17:51:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
357,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:30:00,2017-10-05 17:53:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
358,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:33:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
359,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:35:00,2017-10-05 17:55:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
360,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:32:00,2017-10-05 17:55:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
361,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:51:00,2017-10-05 17:56:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
362,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:35:00,2017-10-05 17:57:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
363,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:29:00,2017-10-05 17:58:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
364,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:39:00,2017-10-05 17:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
365,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:35:00,2017-10-05 17:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
366,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:38:00,2017-10-05 17:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
367,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:36:00,2017-10-05 18:01:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
368,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:42:00,2017-10-05 18:04:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
369,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:43:00,2017-10-05 18:04:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
370,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:46:00,2017-10-05 18:05:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
371,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:40:00,2017-10-05 18:05:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
372,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:46:00,2017-10-05 18:09:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
373,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:50:00,2017-10-05 18:11:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
374,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:52:00,2017-10-05 18:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
375,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:54:00,2017-10-05 18:13:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
376,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:51:00,2017-10-05 18:14:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
377,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:55:00,2017-10-05 18:14:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
378,No,0.0,0,Female,0,5,,0.0,2017-10-05 17:56:00,2017-10-05 18:18:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
379,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:49:00,2017-10-05 18:18:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
380,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:58:00,2017-10-05 18:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
381,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:58:00,2017-10-05 18:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
382,No,0.0,0,Male,0,5,,0.0,2017-10-05 17:59:00,2017-10-05 18:25:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
383,No,0.0,0,Male,0,5,,0.0,2017-10-05 18:12:00,2017-10-05 18:32:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
384,No,0.0,0,Female,0,5,,0.0,2017-10-05 18:16:00,2017-10-05 18:42:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
385,No,0.0,0,Female,0,5,,0.0,2017-10-05 18:21:00,2017-10-05 18:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
386,No,0.0,0,Male,0,5,,0.0,2017-10-05 18:24:00,2017-10-05 18:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
387,No,0.0,0,Female,0,5,,0.0,2017-10-05 18:24:00,2017-10-05 18:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
388,No,0.0,0,Male,0,5,,0.0,2017-10-05 18:27:00,2017-10-05 18:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
389,No,0.0,0,Female,0,5,,0.0,2017-10-05 18:36:00,2017-10-05 18:56:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
390,No,0.0,0,Male,0,5,,0.0,2017-10-05 18:46:00,2017-10-05 19:07:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
391,No,0.0,0,Female,0,5,,0.0,2017-10-05 18:53:00,2017-10-05 19:16:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
392,Yes,0.0,0,Male,0,1,,0.0,2017-09-29 18:36:00,2017-09-29 18:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
393,Yes,0.0,0,Female,0,1,,0.0,2017-10-03 15:51:00,2017-10-03 16:08:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
394,Yes,0.0,0,Male,0,1,,0.0,2017-10-05 17:25:00,2017-10-05 17:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
395,Yes,0.0,0,Male,0,1,,0.0,2017-10-05 17:22:00,2017-10-05 17:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
396,Yes,0.0,0,Male,0,1,,0.0,2017-10-05 18:01:00,2017-10-05 18:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
397,Yes,0.0,0,Female,0,2,,0.0,2017-09-29 14:00:00,2017-09-29 14:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
398,Yes,0.0,0,Male,0,2,,0.0,2017-09-29 18:28:00,2017-09-29 18:48:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
399,Yes,0.0,0,Female,0,2,,0.0,2017-09-30 11:49:00,2017-09-30 12:10:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
400,Yes,0.0,0,Female,0,2,,0.0,2017-09-30 14:52:00,2017-09-30 15:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
401,Yes,0.0,0,Female,0,2,,0.0,2017-10-01 10:25:00,2017-10-01 10:42:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
402,Yes,0.0,0,Female,0,2,,0.0,2017-10-03 13:07:00,2017-10-03 13:26:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
403,Yes,0.0,0,Female,0,2,,0.0,2017-10-05 18:01:00,2017-10-05 18:20:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
404,Yes,0.0,0,Female,0,2,,0.0,2017-10-05 18:16:00,2017-10-05 18:35:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
405,Yes,0.0,0,Female,0,2,,0.0,2017-10-05 18:17:00,2017-10-05 18:40:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
406,Yes,0.0,0,Female,0,2,,0.0,2017-10-05 18:20:00,2017-10-05 18:49:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
407,Yes,0.0,0,Male,0,3,,0.0,2017-09-30 20:10:00,2017-09-30 20:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
408,Yes,0.0,0,Female,0,3,,0.0,2017-10-05 17:45:00,2017-10-05 18:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
409,Yes,0.0,0,Male,0,3,,0.0,2017-10-05 18:03:00,2017-10-05 18:25:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
410,Yes,0.0,0,Female,0,4,,0.0,2017-09-29 14:14:00,2017-09-29 14:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
411,Yes,0.0,0,Male,0,4,,0.0,2017-09-29 18:35:00,2017-09-29 18:58:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
412,Yes,0.0,0,Male,0,4,,0.0,2017-10-01 04:32:00,2017-10-01 04:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
413,Yes,0.0,0,Male,0,4,,0.0,2017-10-02 09:26:00,2017-10-02 09:48:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
414,Yes,0.0,0,Male,0,4,,0.0,2017-10-05 17:32:00,2017-10-05 17:52:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
415,Yes,0.0,0,Male,0,4,,0.0,2017-10-05 17:33:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
416,Yes,0.0,0,Male,0,4,,0.0,2017-10-05 17:39:00,2017-10-05 18:02:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
417,Yes,0.0,0,Female,0,5,,0.0,2017-09-30 17:52:00,2017-09-30 18:11:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
418,Yes,0.0,0,Male,0,5,,0.0,2017-10-03 07:48:00,2017-10-03 08:08:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
419,Yes,0.0,0,Female,0,5,,0.0,2017-10-04 10:56:00,2017-10-04 11:17:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
420,Yes,0.0,0,Female,0,5,,0.0,2017-10-05 17:25:00,2017-10-05 17:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
421,Yes,0.0,0,Male,0,5,,0.0,2017-10-05 17:29:00,2017-10-05 17:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
422,Yes,0.0,0,Female,0,5,,0.0,2017-10-05 17:25:00,2017-10-05 17:52:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
423,Yes,0.0,0,Female,0,5,,0.0,2017-10-05 17:32:00,2017-10-05 17:55:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
424,Yes,0.0,0,Female,0,5,,0.0,2017-10-05 17:32:00,2017-10-05 17:57:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
425,Yes,0.0,0,Female,0,5,,0.0,2017-10-05 17:58:00,2017-10-05 18:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
426,Yes,0.0,0,Male,0,5,,0.0,2017-10-05 18:10:00,2017-10-05 18:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
427,Yes,250000.0,1,Male,two hundred and fifty thousand dollars,1,No,0.0,2017-09-29 14:05:00,2017-09-29 14:25:00,1.0,250000.0,1,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
428,Yes,280000.0,1,Male,two hundred eighty thousand dollars,1,No,0.0,2017-09-29 14:02:00,2017-09-29 14:29:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
429,Yes,80000.0,1,Female,eighty thousand dollars,1,No,0.0,2017-09-29 14:12:00,2017-09-29 14:30:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
430,Yes,250000.0,1,Male,two hundred fifty thousand dollars,1,No,0.0,2017-09-29 14:01:00,2017-09-29 14:31:00,1.0,250000.0,1,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
431,Yes,160000.0,1,Male,one hundred and sixty thousand dollars,1,No,0.0,2017-09-29 14:40:00,2017-09-29 14:59:00,1.0,160000.0,1,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0
432,Yes,150000.0,1,Female,One hundred and Fifty thousand dollars,1,No,0.0,2017-09-29 15:40:00,2017-09-29 16:00:00,1.0,150000.0,1,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
433,Yes,180000.0,1,Male,"One hundred, eighty thousand dollars",1,No,0.0,2017-09-29 16:57:00,2017-09-29 17:16:00,1.0,180000.0,1,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
434,Yes,250000.0,1,Female,Two Hundred fifty thousand dollars,1,No,0.0,2017-09-29 21:23:00,2017-09-29 21:47:00,1.0,250000.0,1,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
435,Yes,280000.0,1,Male,two hundred eighty thousand,1,No,0.0,2017-09-30 11:38:00,2017-09-30 11:58:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
436,Yes,160000.0,1,Female,One hundred sixty thousand dollars,1,No,0.0,2017-09-30 11:52:00,2017-09-30 12:09:00,1.0,160000.0,1,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0
437,Yes,100000.0,1,Female,One hundred thousand dollars,1,No,0.0,2017-09-30 12:00:00,2017-09-30 12:19:00,1.0,100000.0,1,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
438,Yes,280000.0,1,Female,"280,000",1,No,0.0,2017-09-30 12:32:00,2017-09-30 12:52:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
439,Yes,200000.0,1,Female,two hundred thousand dollars,1,No,0.0,2017-09-30 15:53:00,2017-09-30 16:17:00,1.0,200000.0,1,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
440,Yes,80000.0,1,Male,eighty thousand,1,No,0.0,2017-09-30 18:40:00,2017-09-30 19:00:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
441,Yes,280000.0,1,Female,two hundred eighty thousand dollars,1,No,0.0,2017-10-01 05:47:00,2017-10-01 06:07:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
442,Yes,100000.0,1,Male,one hundred thousand dollars,1,No,0.0,2017-10-01 07:26:00,2017-10-01 07:43:00,1.0,100000.0,1,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
443,Yes,400000.0,1,Male,four hundred thousand,1,No,0.0,2017-10-01 09:50:00,2017-10-01 10:09:00,1.0,400000.0,1,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0
444,Yes,80000.0,1,Male,eighty thousand dollars,1,No,0.0,2017-10-01 11:41:00,2017-10-01 12:00:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
445,Yes,150000.0,1,Female,one hundred and fifty thousand dollars,1,No,0.0,2017-10-01 18:43:00,2017-10-01 19:03:00,1.0,150000.0,1,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
446,Yes,80000.0,1,Male,eighty thousand dollars,1,No,0.0,2017-10-02 04:44:00,2017-10-02 05:02:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
447,Yes,280000.0,1,Male,Two hundred and eighty thousand dollars.  ,1,No,0.0,2017-10-02 05:37:00,2017-10-02 05:58:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
448,Yes,120000.0,1,Female,One hundred twenty thousand dollars,1,No,0.0,2017-10-03 06:05:00,2017-10-03 06:23:00,1.0,120000.0,1,120000.0,120000.0,120000.0,120000.0,120000.0,120000.0
449,Yes,280000.0,1,Female,two hundred and eighty thousand dollars,1,No,0.0,2017-10-03 07:50:00,2017-10-03 08:10:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
450,Yes,130000.0,1,Female,One hundred thirty thousand ,1,No,0.0,2017-10-03 11:09:00,2017-10-03 11:29:00,1.0,130000.0,1,130000.0,130000.0,130000.0,130000.0,130000.0,130000.0
451,Yes,80000.0,1,Female,The total damages I find that MacKenzie Dunn suffered is eighty-thousand dollars,1,No,0.0,2017-10-03 12:27:00,2017-10-03 12:46:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
452,Yes,80000.0,1,Female,eighty thousand dollars,1,No,0.0,2017-10-04 16:45:00,2017-10-04 17:06:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
453,Yes,80000.0,1,Female,eighty thousand dollars,1,No,0.0,2017-10-04 19:28:00,2017-10-04 19:42:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
454,Yes,135000.0,1,Female,one hundred and thirty-five thousand dollars,1,No,0.0,2017-10-05 10:15:00,2017-10-05 10:38:00,1.0,135000.0,1,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0
455,Yes,180000.0,1,Male,one hundred and eighty thousand dollars,1,No,0.0,2017-10-05 17:21:00,2017-10-05 17:32:00,1.0,180000.0,1,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
456,Yes,280000.0,1,Female,She is asking for eighty thousand in economic damages and an additional two hundred thousand dollars for pain and suffering.,1,No,0.0,2017-10-05 17:22:00,2017-10-05 17:37:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
457,Yes,280000.0,1,Male,Two Hundred And Eighty Thousand Dollars,1,No,0.0,2017-10-05 17:22:00,2017-10-05 17:40:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
458,Yes,200000.0,1,Female,Two hundred thousand dollars,1,No,0.0,2017-10-05 17:32:00,2017-10-05 17:40:00,1.0,200000.0,1,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
459,Yes,80000.0,1,Male,eighty thousand,1,No,0.0,2017-10-05 17:22:00,2017-10-05 17:41:00,1.0,80000.0,1,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0
460,Yes,100000.0,1,Male,one hundred thousand dollars,1,No,0.0,2017-10-05 17:25:00,2017-10-05 17:42:00,1.0,100000.0,1,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
461,Yes,125000.0,1,Male,One hundred twenty five thousand dollars,1,No,0.0,2017-10-05 17:24:00,2017-10-05 17:42:00,1.0,125000.0,1,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0
462,Yes,200000.0,1,Male,two hundred thousand,1,No,0.0,2017-10-05 17:27:00,2017-10-05 17:44:00,1.0,200000.0,1,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
463,Yes,160000.0,1,Male,one hundred and sixty thousand,1,No,0.0,2017-10-05 17:28:00,2017-10-05 17:45:00,1.0,160000.0,1,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0
464,Yes,280000.0,1,Male,Two hundred and eighty thousand dollars,1,No,0.0,2017-10-05 17:21:00,2017-10-05 17:45:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
465,Yes,280000.0,1,Male,two hundred eighty thousand,1,No,0.0,2017-10-05 17:23:00,2017-10-05 17:46:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
466,Yes,180000.0,1,Female,One hundred and eighty thousand,1,No,0.0,2017-10-05 17:25:00,2017-10-05 17:47:00,1.0,180000.0,1,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
467,Yes,150000.0,1,Male,one hundred and fifty thousand dollars,1,No,0.0,2017-10-05 17:21:00,2017-10-05 17:48:00,1.0,150000.0,1,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
468,Yes,150000.0,1,Male,one hundred and fifty thousand dollars,1,No,0.0,2017-10-05 17:30:00,2017-10-05 17:49:00,1.0,150000.0,1,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
469,Yes,150000.0,1,Male,one hundred fifty thousand,1,No,0.0,2017-10-05 17:29:00,2017-10-05 17:50:00,1.0,150000.0,1,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
470,Yes,280000.0,1,Male,Two hundred and eighty thousand dollars,1,No,0.0,2017-10-05 17:27:00,2017-10-05 17:51:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
471,Yes,100000.0,1,Female,One hundred thousand dollars,1,No,0.0,2017-10-05 17:30:00,2017-10-05 17:51:00,1.0,100000.0,1,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
472,Yes,280000.0,1,Female,Two Hundred and Eighty Thousand ,1,No,0.0,2017-10-05 17:29:00,2017-10-05 17:51:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
473,Yes,100000.0,1,Female,One hundred thousand dollars.,1,No,0.0,2017-10-05 17:33:00,2017-10-05 17:53:00,1.0,100000.0,1,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
474,Yes,180000.0,1,Male,One hundred and eighty thousand dollars,1,No,0.0,2017-10-05 17:34:00,2017-10-05 17:53:00,1.0,180000.0,1,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
475,Yes,200000.0,1,Male,two hundred thousand,1,No,0.0,2017-10-05 17:37:00,2017-10-05 17:55:00,1.0,200000.0,1,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
476,Yes,280000.0,1,Female,Two hundred thousand dollars,1,No,0.0,2017-10-05 17:36:00,2017-10-05 17:56:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
477,Yes,280000.0,1,Female,two hundred eighty thousand dollars,1,No,0.0,2017-10-05 17:35:00,2017-10-05 17:56:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
478,Yes,120000.0,1,Male,One Hundred and twenty thousand dollars,1,No,0.0,2017-10-05 17:34:00,2017-10-05 17:56:00,1.0,120000.0,1,120000.0,120000.0,120000.0,120000.0,120000.0,120000.0
479,Yes,250000.0,1,Male,Two hundred fifty thousand,1,No,0.0,2017-10-05 17:42:00,2017-10-05 17:56:00,1.0,250000.0,1,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
480,Yes,200000.0,1,Female,Two hundred thousand dollars,1,No,0.0,2017-10-05 17:42:00,2017-10-05 18:01:00,1.0,200000.0,1,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
481,Yes,170000.0,1,Female,One hundred seventy-thousand dollars.,1,No,0.0,2017-10-05 17:40:00,2017-10-05 18:02:00,1.0,170000.0,1,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0
482,Yes,130000.0,1,Male,one hunrred thirty thousand,1,No,0.0,2017-10-05 17:37:00,2017-10-05 18:02:00,1.0,130000.0,1,130000.0,130000.0,130000.0,130000.0,130000.0,130000.0
483,Yes,180000.0,1,Male,One hundred and eighty thousand dollars,1,No,0.0,2017-10-05 17:46:00,2017-10-05 18:06:00,1.0,180000.0,1,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
484,Yes,280000.0,1,Female,Two Hundred Eighty Thousand dollars,1,No,0.0,2017-10-05 17:47:00,2017-10-05 18:07:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
485,Yes,85000.0,1,Female,Eighty- five thousand dollars,1,No,0.0,2017-10-05 17:45:00,2017-10-05 18:08:00,1.0,85000.0,1,85000.0,85000.0,85000.0,85000.0,85000.0,85000.0
486,Yes,280000.0,1,Female,Two Hundred Eighty Thousand Dollars,1,No,0.0,2017-10-05 17:49:00,2017-10-05 18:13:00,1.0,280000.0,1,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
